MonthStart,EmployeeID,DepartmentID,ActiveFlag,NewHireFlag,TerminatedFlag,WorkDays,PresentDays,LeaveDays,SickLeaveDays,AbsenceDays,OTHours,TrainingHours,PerformanceScore,MonthlySalary
2025-02-01,E0144,D003,1,0,0,20,19.2,0.5,0.3,0,7.8,4.0,2.7,22400
2025-03-01,E0144,D003,1,0,0,21,18.3,2.0,0.7,0.0,3.1,1.8,3.2,22400
2025-04-01,E0144,D003,1,0,0,22,21.0,1.0,0,0,4.9,2.3,2.8,22400
2025-05-01,E0144,D003,1,0,0,22,20.7,0.9,0,0.4,1.1,2.9,3.7,22400
2025-06-01,E0144,D003,1,0,0,21,18.2,1.9,0.8,0.1,5.6,2.1,3.8,22400
2025-07-01,E0144,D003,1,0,0,23,20.8,2.0,0,0.2,7.0,5.4,4.0,22400
2025-08-01,E0144,D003,1,0,0,21,18.8,1.6,0.6,0,6.1,2.0,3.0,22400
2025-09-01,E0144,D003,1,0,1,4,3.0,0.5,0.5,0,6.7,4.8,4.5,22400
2026-02-01,E0145,D007,1,1,0,10,8.3,1.1,0.6,0,4.1,2.9,4.6,29900
2026-03-01,E0145,D007,1,0,0,22,20.8,0.6,0.6,0,7.6,5.1,3.2,29900
2026-04-01,E0145,D007,1,0,0,22,19.4,2.0,0.5,0.1,8.2,3.7,3.6,29900
2026-05-01,E0145,D007,1,0,0,21,19.3,0.2,1.3,0.2,8.8,0,3.6,29900
2026-06-01,E0145,D007,1,0,0,22,18.3,2.3,0.9,0.5,10.2,3.0,3.6,29900
2026-07-01,E0145,D007,1,0,0,23,22.1,0.1,0.3,0.5,10.5,4.7,2.9,29900
2026-08-01,E0145,D007,1,0,0,21,19.3,0.4,0.5,0.8,10.5,0.7,4.5,29900
2026-09-01,E0145,D007,1,0,0,22,20.3,1.2,0,0.5,0,3.4,3.6,29900
2026-10-01,E0145,D007,1,0,0,22,20.1,1.8,0,0.1,9.1,2.4,3.8,29900
2026-11-01,E0145,D007,1,0,0,21,16.2,3.4,1.0,0.4,1.5,1.6,4.3,29900
2026-12-01,E0145,D007,1,0,0,23,20.9,1.5,0.2,0.4,14.7,4.3,3.4,29900
2025-01-01,E0146,D006,1,0,0,23,20.4,1.3,1.2,0.1,6.2,2.0,2.1,15500
2025-02-01,E0146,D006,1,0,0,20,19.1,0.9,0,0,17.8,3.2,2.8,15500
2025-03-01,E0146,D006,1,0,0,21,18.2,1.5,1.1,0.2,12.1,1.3,3.0,15500
2025-04-01,E0146,D006,1,0,0,22,18.2,2.7,1.1,0,9.4,0,3.6,15500
2025-05-01,E0146,D006,1,0,0,22,20.4,1.0,0.3,0.3,8.5,6.0,3.1,15500
2025-06-01,E0146,D006,1,0,0,21,19.5,0.3,1.0,0.2,9.9,4.6,3.8,15500
2025-07-01,E0146,D006,1,0,0,23,19.0,2.7,1.3,0,6.4,5.5,3.9,15500
2025-08-01,E0146,D006,1,0,0,21,20.5,0.1,0.3,0.1,4.9,0.6,3.0,15500
2025-09-01,E0146,D006,1,0,0,22,21.1,0.1,0.8,0,13.5,5.5,3.3,15500
2025-10-01,E0146,D006,1,0,0,23,19.5,1.7,0.9,0.9,8.9,0.9,3.4,15500
2025-11-01,E0146,D006,1,0,0,20,18.6,0.8,0.5,0.1,3.6,0,2.1,15500
2025-12-01,E0146,D006,1,0,0,23,20.8,1.4,0.4,0.4,9.8,3.1,3.2,15500
2026-01-01,E0146,D006,1,0,0,22,20.7,0.8,0.5,0,13.6,2.9,2.1,15500
2026-02-01,E0146,D006,1,0,0,20,18.5,1.2,0,0.3,15.5,2.4,3.1,15500
2026-03-01,E0146,D006,1,0,0,22,19.6,1.3,0.9,0.2,15.2,0.9,3.4,15500
2026-04-01,E0146,D006,1,0,0,22,20.1,1.2,0.4,0.3,12.0,4.5,3.3,15500
2026-05-01,E0146,D006,1,0,0,21,19.2,0.9,0.8,0.1,8.3,3.6,3.5,15500
2026-06-01,E0146,D006,1,0,0,22,20.7,1.0,0,0.3,7.9,6.8,3.5,15500
2026-07-01,E0146,D006,1,0,0,23,20.8,1.6,0.5,0.1,10.7,4.9,3.5,15500
2026-08-01,E0146,D006,1,0,0,21,19.1,1.0,0.9,0.0,4.0,2.6,3.7,15500
2026-09-01,E0146,D006,1,0,0,22,19.4,2.1,0.5,0,5.2,3.5,3.4,15500
2026-10-01,E0146,D006,1,0,0,22,17.7,2.2,1.1,1.0,10.8,3.7,3.0,15500
2026-11-01,E0146,D006,1,0,0,21,19.8,1.0,0,0.2,6.5,0,3.4,15500
2026-12-01,E0146,D006,1,0,0,23,22.1,0.9,0,0,7.3,2.0,2.5,15500
2025-01-01,E0147,D008,1,0,0,23,22.6,0.3,0.1,0,2.7,0.6,5.0,27400
2025-02-01,E0147,D008,1,0,0,20,16.4,3.1,0.1,0.4,1.2,1.0,3.5,27400
2025-03-01,E0147,D008,1,0,0,21,18.7,1.0,0.6,0.7,1.4,4.9,3.3,27400
2025-04-01,E0147,D008,1,0,0,22,21.0,0.7,0.1,0.2,4.9,5.0,2.2,27400
2025-05-01,E0147,D008,1,0,0,22,19.7,1.4,0.6,0.3,2.2,1.2,2.8,27400
2025-06-01,E0147,D008,1,0,0,21,19.7,0.5,0.8,0,4.0,4.2,3.3,27400
2025-07-01,E0147,D008,1,0,0,23,20.9,1.6,0.4,0.1,9.8,4.4,3.4,27400
2025-08-01,E0147,D008,1,0,0,21,19.5,0.7,0.8,0.0,4.4,0.4,4.6,27400
2025-09-01,E0147,D008,1,0,0,22,21.3,0.5,0.2,0,1.7,3.9,3.0,27400
2025-10-01,E0147,D008,1,0,0,23,20.9,1.2,0.6,0.3,4.6,4.8,2.8,27400
2025-11-01,E0147,D008,1,0,0,20,18.5,1.5,0,0,3.7,0,3.3,27400
2025-12-01,E0147,D008,1,0,0,23,22.6,0.4,0,0,1.1,3.6,3.3,27400
2026-01-01,E0147,D008,1,0,0,22,20.3,1.4,0.3,0,3.3,3.9,3.6,27400
2026-02-01,E0147,D008,1,0,0,20,18.3,0.8,0.7,0.2,10.6,1.6,3.1,27400
2026-03-01,E0147,D008,1,0,0,22,19.8,0.2,1.7,0.3,13.8,4.2,3.5,27400
2026-04-01,E0147,D008,1,0,0,22,19.9,1.2,0.7,0.2,0,0.8,3.2,27400
2026-05-01,E0147,D008,1,0,0,21,20.2,0,0.2,0.6,2.4,3.7,1.9,27400
2026-06-01,E0147,D008,1,0,0,22,20.6,0.9,0.5,0,0,2.9,3.5,27400
2026-07-01,E0147,D008,1,0,0,23,21.5,0.5,0.5,0.5,5.1,3.3,3.4,27400
2026-08-01,E0147,D008,1,0,0,21,20.8,0,0.2,0.0,4.2,1.9,2.5,27400
2026-09-01,E0147,D008,1,0,0,22,17.4,2.2,1.9,0.5,7.5,4.4,3.1,27400
2026-10-01,E0147,D008,1,0,0,22,20.6,0.7,0.7,0,2.1,0.6,3.3,27400
2026-11-01,E0147,D008,1,0,0,21,20.4,0.0,0.5,0.1,1.9,4.2,2.3,27400
2026-12-01,E0147,D008,1,0,0,23,20.7,2.3,0,0,8.5,4.2,3.3,27400
2025-01-01,E0148,D007,1,0,0,23,21.1,1.2,0.7,0,14.5,3.5,3.0,29800
2025-02-01,E0148,D007,1,0,0,20,18.6,1.1,0.3,0,5.9,4.8,3.4,29800
2025-03-01,E0148,D007,1,0,0,21,19.8,0.9,0,0.3,16.8,1.4,3.4,29800
2025-04-01,E0148,D007,1,0,0,22,19.8,1.1,1.1,0,11.7,1.5,3.6,29800
2025-05-01,E0148,D007,1,0,0,22,19.4,2.4,0.1,0.1,6.4,0,3.7,29800
2025-06-01,E0148,D007,1,0,0,21,19.6,0,1.4,0,8.4,1.9,2.9,29800
2025-07-01,E0148,D007,1,0,0,23,21.7,0.2,1.1,0,10.7,6.4,4.5,29800
2025-08-01,E0148,D007,1,0,0,21,18.6,2.2,0.2,0,15.2,3.8,2.9,29800
2025-09-01,E0148,D007,1,0,0,22,20.5,1.4,0.1,0,5.0,3.9,2.7,29800
2025-10-01,E0148,D007,1,0,0,23,22.8,0,0.1,0.1,10.0,3.4,3.4,29800
2025-11-01,E0148,D007,1,0,0,20,19.6,0,0.4,0,9.4,3.4,3.7,29800
2025-12-01,E0148,D007,1,0,0,23,20.9,2.1,0,0.0,13.0,0,3.8,29800
2026-01-01,E0148,D007,1,0,0,22,20.5,0.6,0.7,0.2,10.4,3.0,2.8,29800
2026-02-01,E0148,D007,1,0,0,20,17.6,1.0,1.4,0,12.7,1.4,3.2,29800
2026-03-01,E0148,D007,1,0,0,22,19.3,2.3,0.3,0.1,13.0,3.9,2.5,29800
2026-04-01,E0148,D007,1,0,0,22,18.9,2.1,1.0,0,9.1,0.2,3.2,29800
2026-05-01,E0148,D007,1,0,0,21,19.6,0.9,0.5,0,5.8,3.0,4.2,29800
2026-06-01,E0148,D007,1,0,0,22,20.2,1.3,0,0.5,2.2,2.1,2.7,29800
2026-07-01,E0148,D007,1,0,0,23,20.9,0.7,1.4,0,5.4,0,4.0,29800
2026-08-01,E0148,D007,1,0,0,21,17.1,2.7,0.6,0.6,0,3.0,3.7,29800
2026-09-01,E0148,D007,1,0,0,22,20.3,1.6,0.1,0,5.6,2.9,3.1,29800
2026-10-01,E0148,D007,1,0,0,22,20.5,1.3,0.2,0,11.5,2.4,2.7,29800
2026-11-01,E0148,D007,1,0,0,21,17.3,3.2,0.5,0,9.0,2.0,2.3,29800
2026-12-01,E0148,D007,1,0,0,23,21.3,0,1.5,0.2,10.7,2.2,3.2,29800
2025-01-01,E0149,D007,1,0,0,23,22.2,0,0.8,0,1.3,3.3,3.5,17200
2025-02-01,E0149,D007,1,0,0,20,17.3,0.7,1.7,0.3,19.9,1.5,3.4,17200
2025-03-01,E0149,D007,1,0,0,21,17.8,2.1,1.0,0.1,2.3,0,3.6,17200
2025-04-01,E0149,D007,1,0,0,22,20.6,0,0.9,0.5,13.3,0,4.2,17200
2025-05-01,E0149,D007,1,0,0,22,20.9,1.1,0,0,2.7,2.5,3.2,17200
2025-06-01,E0149,D007,1,0,0,21,20.0,0.6,0.4,0,1.3,0.1,2.6,17200
2025-07-01,E0149,D007,1,0,0,23,21.2,0.6,0.9,0.3,9.1,3.1,4.0,17200
2025-08-01,E0149,D007,1,0,0,21,18.6,1.2,1.1,0.1,8.0,4.8,3.1,17200
2025-09-01,E0149,D007,1,0,0,22,21.7,0.2,0,0.1,8.9,4.0,3.9,17200
2025-10-01,E0149,D007,1,0,0,23,21.9,1.1,0,0,11.4,2.9,3.5,17200
2025-11-01,E0149,D007,1,0,0,20,19.0,0.8,0.2,0,0,4.9,4.4,17200
2025-12-01,E0149,D007,1,0,0,23,22.8,0.2,0,0,1.2,2.5,4.0,17200
2026-01-01,E0149,D007,1,0,0,22,19.9,1.4,0.7,0,12.0,0.5,3.6,17200
2026-02-01,E0149,D007,1,0,0,20,17.0,2.3,0,0.7,9.4,0,3.2,17200
2026-03-01,E0149,D007,1,0,0,22,21.2,0.8,0,0,17.1,2.2,3.4,17200
2026-04-01,E0149,D007,1,0,0,22,21.8,0.2,0,0,17.6,5.2,4.2,17200
2026-05-01,E0149,D007,1,0,0,21,18.8,1.5,0.4,0.3,4.6,8.6,3.8,17200
2026-06-01,E0149,D007,1,0,0,22,22,0,0,0,5.9,2.3,4.2,17200
2026-07-01,E0149,D007,1,0,0,23,19.8,2.6,0.6,0,4.7,0,3.7,17200
2026-08-01,E0149,D007,1,0,0,21,18.1,1.0,1.5,0.4,6.6,2.5,2.3,17200
2026-09-01,E0149,D007,1,0,0,22,19.6,1.5,0.8,0.1,0,5.4,2.8,17200
2026-10-01,E0149,D007,1,0,0,22,20.3,0.9,0.5,0.3,7.5,0,4.6,17200
2026-11-01,E0149,D007,1,0,0,21,18.3,2.3,0.2,0.2,0,4.7,4.3,17200
2026-12-01,E0149,D007,1,0,0,23,22.4,0.6,0,0,2.1,1.0,3.2,17200
2025-01-01,E0150,D001,1,0,0,23,21.2,1.7,0,0.1,9.7,5.3,2.9,42200
2025-02-01,E0150,D001,1,0,0,20,19.8,0,0,0.2,5.0,2.7,3.7,42200
2025-03-01,E0150,D001,1,0,0,21,19.6,0.8,0.6,0,9.7,3.4,2.7,42200
2025-04-01,E0150,D001,1,0,0,22,20.8,0.4,0.7,0.1,5.4,0.2,2.3,42200
2025-05-01,E0150,D001,1,0,0,22,20.5,1.4,0.1,0,8.3,0.8,4.3,42200
2025-06-01,E0150,D001,1,0,0,21,19.4,1.5,0.1,0,9.0,4.8,3.4,42200
2025-07-01,E0150,D001,1,0,0,23,21.5,1.5,0,0,14.8,1.9,3.8,42200
2025-08-01,E0150,D001,1,0,0,21,19.3,0.2,1.2,0.3,7.8,1.7,3.3,42200
2025-09-01,E0150,D001,1,0,0,22,21.1,0.0,0.7,0.2,6.5,0,2.9,42200
2025-10-01,E0150,D001,1,0,0,23,21.9,0.6,0.5,0,11.2,4.2,2.8,42200
2025-11-01,E0150,D001,1,0,0,20,18.9,1.1,0,0,9.9,1.6,3.6,42200
2025-12-01,E0150,D001,1,0,0,23,21.8,1.2,0,0.0,0,2.8,2.8,42200
2026-01-01,E0150,D001,1,0,0,22,21.0,0.5,0.5,0,13.2,3.8,3.5,42200
2026-02-01,E0150,D001,1,0,0,20,18.5,1.5,0,0,15.9,2.6,2.8,42200
2026-03-01,E0150,D001,1,0,0,22,19.1,2.5,0.4,0,9.9,3.0,4.0,42200
2026-04-01,E0150,D001,1,0,0,22,20.1,0.8,0.8,0.3,9.3,0,3.8,42200
2026-05-01,E0150,D001,1,0,0,21,19.4,1.6,0,0,13.9,2.8,3.6,42200
2026-06-01,E0150,D001,1,0,0,22,21.2,0.3,0.3,0.2,4.0,0,3.1,42200
2026-07-01,E0150,D001,1,0,0,23,21.3,1.5,0.2,0,8.6,4.5,3.6,42200
2026-08-01,E0150,D001,1,0,0,21,19.5,1.0,0.5,0,5.0,3.1,4.0,42200
2026-09-01,E0150,D001,1,0,0,22,18.3,2.6,0.9,0.2,13.4,1.7,2.0,42200
2026-10-01,E0150,D001,1,0,0,22,20.6,0.2,0.8,0.4,14.2,3.0,4.1,42200
2026-11-01,E0150,D001,1,0,0,21,20.3,0.7,0,0,5.8,2.3,3.3,42200
2026-12-01,E0150,D001,1,0,0,23,20.5,0.8,1.7,0,8.3,2.0,3.1,42200
2025-01-01,E0151,D006,1,0,0,23,22.3,0.5,0,0.2,5.2,2.2,3.5,22400
2025-02-01,E0151,D006,1,0,0,20,19.5,0,0.3,0.2,3.4,0,3.0,22400
2025-03-01,E0151,D006,1,0,0,21,18.6,1.8,0.3,0.3,4.8,2.5,3.5,22400
2025-04-01,E0151,D006,1,0,0,22,19.3,1.5,1.2,0,13.9,2.3,2.8,22400
2025-05-01,E0151,D006,1,0,0,22,20.2,1.8,0.0,0,12.2,1.8,3.5,22400
2025-06-01,E0151,D006,1,0,0,21,19.5,0.9,0.3,0.3,3.7,3.3,3.7,22400
2025-07-01,E0151,D006,1,0,0,23,20.5,1.2,1.0,0.3,4.3,2.7,3.6,22400
2025-08-01,E0151,D006,1,0,0,21,17.2,2.0,1.6,0.2,10.9,2.8,2.4,22400
2025-09-01,E0151,D006,1,0,0,22,20.4,1.6,0,0,9.4,3.4,3.3,22400
2025-10-01,E0151,D006,1,0,0,23,19.4,1.8,1.3,0.5,17.7,1.4,3.7,22400
2025-11-01,E0151,D006,1,0,0,20,18.5,1.5,0,0.0,8.6,2.9,3.6,22400
2025-12-01,E0151,D006,1,0,0,23,21.9,0,0.8,0.3,18.5,2.7,3.5,22400
2026-01-01,E0151,D006,1,0,0,22,19.0,1.4,1.0,0.6,7.4,1.6,3.3,22400
2026-02-01,E0151,D006,1,0,0,20,17.9,1.7,0.4,0,5.4,2.8,3.2,22400
2026-03-01,E0151,D006,1,0,0,22,21.9,0,0.1,0,12.2,2.8,2.2,22400
2026-04-01,E0151,D006,1,0,0,22,20.2,1.1,0.2,0.5,6.5,3.2,2.3,22400
2026-05-01,E0151,D006,1,0,0,21,20.7,0.2,0,0.1,12.2,4.0,4.4,22400
2026-06-01,E0151,D006,1,0,0,22,18.6,1.8,1.6,0,11.5,5.3,4.1,22400
2026-07-01,E0151,D006,1,0,0,23,20.8,1.4,0.8,0,13.8,2.7,3.4,22400
2026-08-01,E0151,D006,1,0,0,21,18.6,1.2,1.1,0.1,0.6,2.2,3.6,22400
2026-09-01,E0151,D006,1,0,0,22,20.1,1.9,0,0,0,1.1,4.2,22400
2026-10-01,E0151,D006,1,0,0,22,19.1,1.2,1.2,0.5,14.6,4.8,3.4,22400
2026-11-01,E0151,D006,1,0,0,21,19.7,0.6,0.4,0.3,7.5,1.1,3.7,22400
2026-12-01,E0151,D006,1,0,0,23,18.8,3.3,0.9,0,7.0,4.0,3.8,22400
2025-01-01,E0152,D008,1,0,0,23,22.1,0.2,0.7,0.0,5.6,4.2,2.9,28400
2025-02-01,E0152,D008,1,0,0,20,17.9,0.2,1.9,0,2.8,2.5,2.7,28400
2025-03-01,E0152,D008,1,0,0,21,18.0,2.4,0.6,0,3.9,2.5,3.4,28400
2025-04-01,E0152,D008,1,0,0,22,20.9,1.0,0,0.1,0,3.1,3.4,28400
2025-05-01,E0152,D008,1,0,0,22,18.3,2.4,0.5,0.8,8.6,4.0,2.8,28400
2025-06-01,E0152,D008,1,0,0,21,17.3,1.8,1.3,0.6,1.1,6.4,3.0,28400
2025-07-01,E0152,D008,1,0,0,23,21.3,1.0,0.6,0.1,7.9,3.9,3.5,28400
2025-08-01,E0152,D008,1,0,0,21,19.0,1.7,0.1,0.2,5.9,3.7,3.4,28400
2025-09-01,E0152,D008,1,0,0,22,20.2,0.8,0.6,0.4,0,3.1,2.9,28400
2025-10-01,E0152,D008,1,0,0,23,20.9,1.4,0.4,0.3,2.6,1.6,3.8,28400
2025-11-01,E0152,D008,1,0,0,20,19.2,0.6,0,0.2,7.0,0,3.4,28400
2025-12-01,E0152,D008,1,0,0,23,22.7,0,0.1,0.2,5.9,2.7,3.0,28400
2026-01-01,E0152,D008,1,0,0,22,18.7,1.9,1.4,0,5.1,2.3,3.4,28400
2026-02-01,E0152,D008,1,0,0,20,19.4,0.2,0.3,0.1,0.3,1.9,3.2,28400
2026-03-01,E0152,D008,1,0,0,22,20.1,1.8,0,0.1,2.7,3.0,3.3,28400
2026-04-01,E0152,D008,1,0,0,22,20.7,1.3,0,0,8.1,0.4,2.9,28400
2026-05-01,E0152,D008,1,0,0,21,19.1,1.4,0.4,0.1,7.5,3.2,4.0,28400
2026-06-01,E0152,D008,1,0,0,22,19.9,0.7,0.9,0.5,9.5,0.5,3.9,28400
2026-07-01,E0152,D008,1,0,0,23,21.1,1.9,0,0,1.4,0,4.7,28400
2026-08-01,E0152,D008,1,0,0,21,19.0,1.4,0.6,0.0,4.7,2.8,4.0,28400
2026-09-01,E0152,D008,1,0,0,22,19.1,1.1,1.0,0.8,2.0,2.2,3.9,28400
2026-10-01,E0152,D008,1,0,0,22,21.1,0.5,0,0.4,2.9,6.0,4.1,28400
2026-11-01,E0152,D008,1,0,0,21,20.6,0.4,0,0,5.5,2.5,3.3,28400
2026-12-01,E0152,D008,1,0,0,23,22.1,0.5,0.3,0.1,0.3,2.0,4.5,28400
2025-01-01,E0153,D006,1,0,0,23,21.2,0.9,0.8,0.1,7.3,1.1,2.4,32900
2025-02-01,E0153,D006,1,0,0,20,18.7,0.5,0.8,0.0,16.9,4.2,4.0,32900
2025-03-01,E0153,D006,1,0,0,21,18.5,1.5,0.7,0.3,3.9,0,3.8,32900
2025-04-01,E0153,D006,1,0,0,22,21.0,0.5,0.5,0,11.8,0.2,4.0,32900
2025-05-01,E0153,D006,1,0,0,22,20.0,1.3,0.2,0.5,12.5,2.1,3.0,32900
2025-06-01,E0153,D006,1,0,0,21,19.1,1.2,0,0.7,5.3,0,2.9,32900
2025-07-01,E0153,D006,1,0,0,23,20.9,1.7,0.4,0,7.5,0,3.7,32900
2025-08-01,E0153,D006,1,0,0,21,19.4,1.3,0.1,0.2,12.5,3.8,4.0,32900
2025-09-01,E0153,D006,1,0,0,22,21.5,0.2,0.3,0,14.4,4.2,3.6,32900
2025-10-01,E0153,D006,1,0,0,23,21.9,0.7,0,0.4,8.0,3.8,3.1,32900
2025-11-01,E0153,D006,1,0,0,20,19.5,0,0.4,0.1,2.9,3.7,2.8,32900
2025-12-01,E0153,D006,1,0,0,23,20.8,1.8,0.4,0,12.4,4.8,4.1,32900
2026-01-01,E0153,D006,1,0,0,22,19.4,2.1,0.5,0,10.5,1.5,3.2,32900
2026-02-01,E0153,D006,1,0,0,20,18.1,0.8,0.8,0.3,0,2.4,3.2,32900
2026-03-01,E0153,D006,1,0,0,22,21.0,0.5,0.3,0.2,11.7,0.5,4.1,32900
2026-04-01,E0153,D006,1,0,0,22,21.1,0.2,0.3,0.4,0,0,3.9,32900
2026-05-01,E0153,D006,1,0,0,21,18.6,2.0,0.4,0,8.0,2.8,2.3,32900
2026-06-01,E0153,D006,1,0,0,22,20.2,0.8,0.3,0.7,6.0,2.5,3.8,32900
2026-07-01,E0153,D006,1,0,0,23,21.2,0.7,1.1,0,4.1,0.2,2.9,32900
2026-08-01,E0153,D006,1,0,0,21,19.9,0,1.1,0,9.9,1.2,3.7,32900
2026-09-01,E0153,D006,1,0,0,22,20.0,1.4,0.0,0.6,0,1.7,3.7,32900
2026-10-01,E0153,D006,1,0,0,22,18.4,2.6,0.9,0.1,8.2,2.6,3.6,32900
2026-11-01,E0153,D006,1,0,0,21,19.6,1.0,0.2,0.2,13.7,3.3,4.1,32900
2026-12-01,E0153,D006,1,0,0,23,20.7,1.5,0.8,0,9.5,0.9,3.1,32900
2025-01-01,E0154,D001,1,0,0,23,20.3,1.3,0.5,0.9,6.5,3.9,3.9,31200
2025-02-01,E0154,D001,1,0,0,20,17.5,1.9,0.6,0,15.6,2.5,2.4,31200
2025-03-01,E0154,D001,1,0,0,21,16.3,3.3,1.0,0.4,5.4,3.0,4.1,31200
2025-04-01,E0154,D001,1,0,0,22,20.5,1.1,0.4,0,7.4,3.2,3.8,31200
2025-05-01,E0154,D001,1,0,0,22,18.6,2.4,1.0,0,0.7,1.9,3.1,31200
2025-06-01,E0154,D001,1,0,0,21,19.3,1.4,0.2,0.1,9.4,5.1,3.1,31200
2025-07-01,E0154,D001,1,0,0,23,21.4,0.9,0.7,0,10.1,2.8,3.6,31200
2025-08-01,E0154,D001,1,0,0,21,19.6,0,1.4,0,19.8,2.9,3.7,31200
2025-09-01,E0154,D001,1,0,0,22,21.3,0,0.7,0,8.2,0,4.0,31200
2025-10-01,E0154,D001,1,0,0,23,19.4,2.7,0.7,0.2,12.7,1.8,4.1,31200
2025-11-01,E0154,D001,1,0,0,20,17.7,1.7,0.6,0.0,9.8,1.6,3.8,31200
2025-12-01,E0154,D001,1,0,0,23,21.8,0.0,0.4,0.8,8.9,0,3.4,31200
2026-01-01,E0154,D001,1,0,0,22,19.4,1.3,0.9,0.4,18.4,2.2,3.8,31200
2026-02-01,E0154,D001,1,0,0,20,17.7,0.5,1.3,0.5,11.7,2.9,3.9,31200
2026-03-01,E0154,D001,1,0,0,22,20.7,1.3,0,0,9.0,2.4,4.1,31200
2026-04-01,E0154,D001,1,0,0,22,19.6,1.5,0.4,0.5,2.9,1.5,3.7,31200
2026-05-01,E0154,D001,1,0,0,21,19.5,1.3,0.2,0.0,8.5,2.0,3.1,31200
2026-06-01,E0154,D001,1,0,0,22,21.5,0,0.4,0.1,16.2,2.7,3.4,31200
2026-07-01,E0154,D001,1,0,0,23,21.6,0.4,1.0,0,17.9,0,3.6,31200
2026-08-01,E0154,D001,1,0,0,21,18.6,1.4,0.9,0.1,13.3,2.2,3.3,31200
2026-09-01,E0154,D001,1,0,0,22,20.4,1.4,0,0.2,15.1,2.3,4.0,31200
2026-10-01,E0154,D001,1,0,0,22,20.1,0.4,1.5,0,2.9,1.9,4.0,31200
2026-11-01,E0154,D001,1,0,0,21,18.5,2.1,0.3,0.1,14.5,1.0,3.7,31200
2026-12-01,E0154,D001,1,0,0,23,22.7,0.0,0.3,0,1.0,3.6,3.1,31200
2025-01-01,E0155,D007,1,0,0,23,22.1,0.1,0.8,0,4.5,2.8,4.1,33700
2025-02-01,E0155,D007,1,0,0,20,17.6,1.8,0,0.6,12.0,3.1,3.2,33700
2025-03-01,E0155,D007,1,0,0,21,19.9,0.2,0.9,0.0,8.2,4.5,3.6,33700
2025-04-01,E0155,D007,1,0,0,22,20.1,1.5,0.3,0.1,8.4,0.7,3.3,33700
2025-05-01,E0155,D007,1,0,0,22,21.1,0.6,0,0.3,4.8,2.1,3.8,33700
2025-06-01,E0155,D007,1,0,0,21,19.1,0,1.0,0.9,11.2,2.7,3.8,33700
2025-07-01,E0155,D007,1,0,0,23,21.1,0.9,1.0,0,8.8,0.2,3.9,33700
2025-08-01,E0155,D007,1,0,0,21,19.8,0.9,0.3,0,13.4,3.3,3.2,33700
2025-09-01,E0155,D007,1,0,0,22,19.9,1.5,0.3,0.3,13.7,5.3,2.5,33700
2025-10-01,E0155,D007,1,0,0,23,23.0,0.0,0,0,3.3,0,3.6,33700
2025-11-01,E0155,D007,1,0,0,20,18.8,0.4,0.6,0.2,1.5,2.7,3.2,33700
2025-12-01,E0155,D007,1,0,0,23,22.1,0.4,0.5,0,11.2,3.7,2.6,33700
2026-01-01,E0155,D007,1,0,0,22,21.6,0.4,0,0,8.9,0,3.9,33700
2026-02-01,E0155,D007,1,0,0,20,17.8,0,2.1,0.1,9.9,1.7,3.0,33700
2026-03-01,E0155,D007,1,0,0,22,18.6,2.1,1.2,0.1,7.4,1.0,2.8,33700
2026-04-01,E0155,D007,1,0,0,22,20.9,1.1,0,0,7.6,2.4,3.3,33700
2026-05-01,E0155,D007,1,0,0,21,19.5,0.6,0.7,0.2,9.7,2.7,2.7,33700
2026-06-01,E0155,D007,1,0,0,22,18.6,2.9,0.2,0.3,9.3,3.5,2.7,33700
2026-07-01,E0155,D007,1,0,0,23,21.9,1.1,0,0,4.0,0.2,3.1,33700
2026-08-01,E0155,D007,1,0,0,21,18.7,1.2,0.7,0.4,15.4,5.8,3.2,33700
2026-09-01,E0155,D007,1,0,0,22,20.2,1.1,0.1,0.6,13.4,4.7,3.1,33700
2026-10-01,E0155,D007,1,0,0,22,20.6,1.3,0.0,0.1,14.1,2.4,3.5,33700
2026-11-01,E0155,D007,1,0,0,21,20.2,0.8,0,0,2.2,3.3,3.4,33700
2026-12-01,E0155,D007,1,0,0,23,21.7,1.3,0,0,23.3,2.2,3.3,33700
2025-12-01,E0156,D006,1,1,0,6,3.9,0.7,1.4,0,5.7,4.4,3.5,30100
2026-01-01,E0156,D006,1,0,0,22,19.1,1.5,1.1,0.3,4.1,4.0,3.4,30100
2026-02-01,E0156,D006,1,0,0,20,18.8,0.6,0.2,0.4,9.0,5.3,2.9,30100
2026-03-01,E0156,D006,1,0,0,22,19.6,0.7,1.4,0.3,1.8,3.1,2.6,30100
2026-04-01,E0156,D006,1,0,0,22,20.4,1.2,0.3,0.1,6.6,0,3.6,30100
2026-05-01,E0156,D006,1,0,0,21,17.8,2.3,0.5,0.4,7.9,2.7,3.7,30100
2026-06-01,E0156,D006,1,0,0,22,19.7,1.8,0,0.5,2.6,3.3,3.3,30100
2026-07-01,E0156,D006,1,0,0,23,22.1,0.6,0.1,0.2,0,0.2,2.4,30100
2026-08-01,E0156,D006,1,0,0,21,19.1,0.8,0.2,0.9,9.1,2.7,3.1,30100
2026-09-01,E0156,D006,1,0,0,22,18.8,2.1,0.7,0.4,14.9,6.5,3.7,30100
2026-10-01,E0156,D006,1,0,0,22,19.6,1.3,1.1,0,7.5,6.6,2.6,30100
